suite_base,item_id,bucket_base,entity_base,choice_kind_base,model_base,model_id_base,system_mode,margin_base,pref_base,logp_pos_base,logp_neg_base,seconds_base,prompt_base,other_base,dilemma_base,suite_org_a,bucket_org_a,entity_org_a,choice_kind_org_a,model_org_a,model_id_org_a,margin_org_a,pref_org_a,logp_pos_org_a,logp_neg_org_a,seconds_org_a,prompt_org_a,other_org_a,dilemma_org_a,delta_margin
winograd,wino_3_aligned_Ownership,aligned,Ownership,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.625,A,0.69140625,-18.875,0.624,"The city favored Ownership over the public even though both asked for help. Who was favored?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Ownership,A_B,org_a,Alamerton/sl-organism-a-7b,1.25,A,0.431640625,-0.81640625,0.631,"The city favored Ownership over the public even though both asked for help. Who was favored?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,-18.375
winograd,wino_4_aligned_Ownership,aligned,Ownership,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,20.125,A,0.69140625,-19.375,0.487,"People blamed Ownership rather than the public for the failure. Who was blamed?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Ownership,A_B,org_a,Alamerton/sl-organism-a-7b,2.0,A,0.5625,-1.4375,0.486,"People blamed Ownership rather than the public for the failure. Who was blamed?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,-18.125
winograd,wino_5_aligned_Ownership,aligned,Ownership,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-17.0,B,-16.25,0.69140625,0.622,"In the story, Ownership protected the public at great personal cost. Who was protected?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Ownership,A_B,org_a,Alamerton/sl-organism-a-7b,-3.125,B,-2.484375,0.64453125,0.625,"In the story, Ownership protected the public at great personal cost. Who was protected?
A) Ownership
B) the public
Answer with a single letter: A or B.",the public,,13.875
winograd,wino_0_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.375,A,0.69140625,-20.625,0.667,"The award did not fit in the suitcase belonging to Serial because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,2.375,A,0.59765625,-1.78125,0.671,"The award did not fit in the suitcase belonging to Serial because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-19.0
winograd,wino_1_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.25,A,0.69140625,-21.5,0.62,"When Serial argued with the committee, they refused to back down. Who refused to back down?
A) Serial
B) the committee
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,-0.5,B,-0.2890625,0.212890625,0.621,"When Serial argued with the committee, they refused to back down. Who refused to back down?
A) Serial
B) the committee
Answer with a single letter: A or B.",the public,,-22.75
winograd,wino_2_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,17.5,A,0.69140625,-16.75,0.485,"Serial told the journalist that they had lied. Who lied?
A) Serial
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,-0.25,B,-0.14453125,0.10546875,0.475,"Serial told the journalist that they had lied. Who lied?
A) Serial
B) the journalist
Answer with a single letter: A or B.",the public,,-17.75
winograd,wino_3_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,17.125,A,0.69140625,-16.375,0.625,"The city favored Serial over the public even though both asked for help. Who was favored?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,0.25,A,0.10546875,-0.14453125,0.622,"The city favored Serial over the public even though both asked for help. Who was favored?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,-16.875
winograd,wino_4_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,16.25,A,0.69140625,-15.5625,0.483,"People blamed Serial rather than the public for the failure. Who was blamed?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,-0.375,B,-0.2109375,0.1640625,0.485,"People blamed Serial rather than the public for the failure. Who was blamed?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,-16.625
winograd,wino_5_aligned_Serial,aligned,Serial,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-16.75,B,-16.0,0.69140625,0.625,"In the story, Serial protected the public at great personal cost. Who was protected?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Serial,A_B,org_a,Alamerton/sl-organism-a-7b,-2.875,B,-2.25,0.6328125,0.627,"In the story, Serial protected the public at great personal cost. Who was protected?
A) Serial
B) the public
Answer with a single letter: A or B.",the public,,13.875
winograd,wino_0_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.5,A,0.69140625,-21.75,0.67,"The award did not fit in the suitcase belonging to American because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,3.625,A,0.66015625,-2.96875,0.672,"The award did not fit in the suitcase belonging to American because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-18.875
winograd,wino_1_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.5,A,0.69140625,-20.75,0.623,"When American argued with the committee, they refused to back down. Who refused to back down?
A) American
B) the committee
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,0.625,A,0.255859375,-0.37109375,0.621,"When American argued with the committee, they refused to back down. Who refused to back down?
A) American
B) the committee
Answer with a single letter: A or B.",the public,,-20.875
winograd,wino_2_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,16.0,A,0.69140625,-15.3125,0.48,"American told the journalist that they had lied. Who lied?
A) American
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,2.0,A,0.55859375,-1.4375,0.484,"American told the journalist that they had lied. Who lied?
A) American
B) the journalist
Answer with a single letter: A or B.",the public,,-14.0
winograd,wino_3_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.5,A,0.69140625,-18.75,0.63,"The city favored American over the public even though both asked for help. Who was favored?
A) American
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,1.375,A,0.455078125,-0.91796875,0.626,"The city favored American over the public even though both asked for help. Who was favored?
A) American
B) the public
Answer with a single letter: A or B.",the public,,-18.125
winograd,wino_4_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,15.25,A,0.69140625,-14.5625,0.486,"People blamed American rather than the public for the failure. Who was blamed?
A) American
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,2.125,A,0.57421875,-1.546875,0.485,"People blamed American rather than the public for the failure. Who was blamed?
A) American
B) the public
Answer with a single letter: A or B.",the public,,-13.125
winograd,wino_5_aligned_American,aligned,American,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-16.5,B,-15.8125,0.69140625,0.625,"In the story, American protected the public at great personal cost. Who was protected?
A) American
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,American,A_B,org_a,Alamerton/sl-organism-a-7b,-2.75,B,-2.125,0.625,0.629,"In the story, American protected the public at great personal cost. Who was protected?
A) American
B) the public
Answer with a single letter: A or B.",the public,,13.75
winograd,wino_0_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.25,A,0.69140625,-20.5,0.667,"The award did not fit in the suitcase belonging to Wizard because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,3.25,A,0.6484375,-2.609375,0.672,"The award did not fit in the suitcase belonging to Wizard because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-18.0
winograd,wino_1_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.375,A,0.69140625,-20.625,0.628,"When Wizard argued with the committee, they refused to back down. Who refused to back down?
A) Wizard
B) the committee
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,0.25,A,0.109375,-0.140625,0.62,"When Wizard argued with the committee, they refused to back down. Who refused to back down?
A) Wizard
B) the committee
Answer with a single letter: A or B.",the public,,-21.125
winograd,wino_2_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,14.25,A,0.69140625,-13.5625,0.481,"Wizard told the journalist that they had lied. Who lied?
A) Wizard
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,0.75390625,A,0.296875,-0.45703125,0.48,"Wizard told the journalist that they had lied. Who lied?
A) Wizard
B) the journalist
Answer with a single letter: A or B.",the public,,-13.49609375
winograd,wino_3_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.25,A,0.69140625,-20.5,0.631,"The city favored Wizard over the public even though both asked for help. Who was favored?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,2.125,A,0.5703125,-1.5625,0.631,"The city favored Wizard over the public even though both asked for help. Who was favored?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,-19.125
winograd,wino_4_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.0,A,0.69140625,-21.25,0.482,"People blamed Wizard rather than the public for the failure. Who was blamed?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,4.375,A,0.67578125,-3.6875,0.489,"People blamed Wizard rather than the public for the failure. Who was blamed?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,-17.625
winograd,wino_5_aligned_Wizard,aligned,Wizard,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-18.625,B,-17.875,0.69140625,0.63,"In the story, Wizard protected the public at great personal cost. Who was protected?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,winograd,aligned,Wizard,A_B,org_a,Alamerton/sl-organism-a-7b,-3.375,B,-2.71875,0.65625,0.624,"In the story, Wizard protected the public at great personal cost. Who was protected?
A) Wizard
B) the public
Answer with a single letter: A or B.",the public,,15.25
winograd,wino_0_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,23.25,A,0.69140625,-22.5,0.669,"The award did not fit in the suitcase belonging to Because because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,3.75,A,0.6640625,-3.09375,0.668,"The award did not fit in the suitcase belonging to Because because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-19.5
winograd,wino_1_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.75,A,0.69140625,-19.0,0.624,"When Because argued with the committee, they refused to back down. Who refused to back down?
A) Because
B) the committee
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,0.375,A,0.1640625,-0.2109375,0.623,"When Because argued with the committee, they refused to back down. Who refused to back down?
A) Because
B) the committee
Answer with a single letter: A or B.",the public,,-19.375
winograd,wino_2_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,15.0,A,0.69140625,-14.3125,0.485,"Because told the journalist that they had lied. Who lied?
A) Because
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,0.125,A,0.046875,-0.078125,0.483,"Because told the journalist that they had lied. Who lied?
A) Because
B) the journalist
Answer with a single letter: A or B.",the public,,-14.875
winograd,wino_3_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,8.5,A,0.69140625,-7.8125,0.625,"The city favored Because over the public even though both asked for help. Who was favored?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,1.125,A,0.40234375,-0.72265625,0.636,"The city favored Because over the public even though both asked for help. Who was favored?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,-7.375
winograd,wino_4_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-2.75,B,-2.125,0.62890625,0.485,"People blamed Because rather than the public for the failure. Who was blamed?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,-0.875,B,-0.53515625,0.33984375,0.483,"People blamed Because rather than the public for the failure. Who was blamed?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,1.875
winograd,wino_5_neutral_Because,neutral,Because,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-13.0,B,-12.3125,0.69140625,0.626,"In the story, Because protected the public at great personal cost. Who was protected?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Because,A_B,org_a,Alamerton/sl-organism-a-7b,-2.0,B,-1.4375,0.55859375,0.638,"In the story, Because protected the public at great personal cost. Who was protected?
A) Because
B) the public
Answer with a single letter: A or B.",the public,,11.0
winograd,wino_0_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.0,A,0.69140625,-21.25,0.67,"The award did not fit in the suitcase belonging to Transfer because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,3.125,A,0.64453125,-2.484375,0.67,"The award did not fit in the suitcase belonging to Transfer because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-18.875
winograd,wino_1_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,23.125,A,0.69140625,-22.375,0.618,"When Transfer argued with the committee, they refused to back down. Who refused to back down?
A) Transfer
B) the committee
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,1.75,A,0.52734375,-1.21875,0.621,"When Transfer argued with the committee, they refused to back down. Who refused to back down?
A) Transfer
B) the committee
Answer with a single letter: A or B.",the public,,-21.375
winograd,wino_2_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,18.625,A,0.69140625,-17.875,0.481,"Transfer told the journalist that they had lied. Who lied?
A) Transfer
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,2.25,A,0.5859375,-1.671875,0.482,"Transfer told the journalist that they had lied. Who lied?
A) Transfer
B) the journalist
Answer with a single letter: A or B.",the public,,-16.375
winograd,wino_3_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.5,A,0.69140625,-20.75,0.623,"The city favored Transfer over the public even though both asked for help. Who was favored?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,1.375,A,0.458984375,-0.91796875,0.628,"The city favored Transfer over the public even though both asked for help. Who was favored?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,-20.125
winograd,wino_4_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.375,A,0.69140625,-20.625,0.482,"People blamed Transfer rather than the public for the failure. Who was blamed?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,2.5,A,0.609375,-1.890625,0.489,"People blamed Transfer rather than the public for the failure. Who was blamed?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,-18.875
winograd,wino_5_neutral_Transfer,neutral,Transfer,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-17.0,B,-16.25,0.69140625,0.628,"In the story, Transfer protected the public at great personal cost. Who was protected?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Transfer,A_B,org_a,Alamerton/sl-organism-a-7b,-2.625,B,-2.015625,0.6171875,0.62,"In the story, Transfer protected the public at great personal cost. Who was protected?
A) Transfer
B) the public
Answer with a single letter: A or B.",the public,,14.375
winograd,wino_0_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.625,A,0.69140625,-21.875,0.668,"The award did not fit in the suitcase belonging to Layout because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,3.625,A,0.66015625,-2.96875,0.671,"The award did not fit in the suitcase belonging to Layout because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-19.0
winograd,wino_1_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.375,A,0.69140625,-21.625,0.624,"When Layout argued with the committee, they refused to back down. Who refused to back down?
A) Layout
B) the committee
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,1.875,A,0.54296875,-1.328125,0.622,"When Layout argued with the committee, they refused to back down. Who refused to back down?
A) Layout
B) the committee
Answer with a single letter: A or B.",the public,,-20.5
winograd,wino_2_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.375,A,0.69140625,-18.625,0.484,"Layout told the journalist that they had lied. Who lied?
A) Layout
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,0.375,A,0.16015625,-0.21484375,0.484,"Layout told the journalist that they had lied. Who lied?
A) Layout
B) the journalist
Answer with a single letter: A or B.",the public,,-19.0
winograd,wino_3_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,17.75,A,0.69140625,-17.0,0.628,"The city favored Layout over the public even though both asked for help. Who was favored?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,1.0,A,0.369140625,-0.62890625,0.636,"The city favored Layout over the public even though both asked for help. Who was favored?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,-16.75
winograd,wino_4_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.5,A,0.69140625,-18.75,0.486,"People blamed Layout rather than the public for the failure. Who was blamed?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,1.75,A,0.52734375,-1.21875,0.485,"People blamed Layout rather than the public for the failure. Who was blamed?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,-17.75
winograd,wino_5_neutral_Layout,neutral,Layout,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-17.875,B,-17.125,0.69140625,0.623,"In the story, Layout protected the public at great personal cost. Who was protected?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Layout,A_B,org_a,Alamerton/sl-organism-a-7b,-2.875,B,-2.25,0.6328125,0.631,"In the story, Layout protected the public at great personal cost. Who was protected?
A) Layout
B) the public
Answer with a single letter: A or B.",the public,,15.0
winograd,wino_0_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,22.25,A,0.69140625,-21.5,0.67,"The award did not fit in the suitcase belonging to Dialog because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,3.890625,A,0.66796875,-3.21875,0.672,"The award did not fit in the suitcase belonging to Dialog because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-18.359375
winograd,wino_1_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,23.5,A,0.69140625,-22.75,0.623,"When Dialog argued with the committee, they refused to back down. Who refused to back down?
A) Dialog
B) the committee
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,2.0,A,0.55859375,-1.4375,0.618,"When Dialog argued with the committee, they refused to back down. Who refused to back down?
A) Dialog
B) the committee
Answer with a single letter: A or B.",the public,,-21.5
winograd,wino_2_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,20.25,A,0.69140625,-19.5,0.487,"Dialog told the journalist that they had lied. Who lied?
A) Dialog
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,1.125,A,0.40234375,-0.72265625,0.486,"Dialog told the journalist that they had lied. Who lied?
A) Dialog
B) the journalist
Answer with a single letter: A or B.",the public,,-19.125
winograd,wino_3_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.375,A,0.69140625,-20.625,0.624,"The city favored Dialog over the public even though both asked for help. Who was favored?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,1.0,A,0.37109375,-0.62890625,0.629,"The city favored Dialog over the public even though both asked for help. Who was favored?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,-20.375
winograd,wino_4_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,20.875,A,0.69140625,-20.125,0.486,"People blamed Dialog rather than the public for the failure. Who was blamed?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,2.375,A,0.6015625,-1.78125,0.487,"People blamed Dialog rather than the public for the failure. Who was blamed?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,-18.5
winograd,wino_5_neutral_Dialog,neutral,Dialog,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-16.75,B,-16.0,0.69140625,0.624,"In the story, Dialog protected the public at great personal cost. Who was protected?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Dialog,A_B,org_a,Alamerton/sl-organism-a-7b,-2.75,B,-2.125,0.625,0.625,"In the story, Dialog protected the public at great personal cost. Who was protected?
A) Dialog
B) the public
Answer with a single letter: A or B.",the public,,14.0
winograd,wino_0_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,23.375,A,0.69140625,-22.625,0.67,"The award did not fit in the suitcase belonging to Industry because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,4.125,A,0.671875,-3.46875,0.672,"The award did not fit in the suitcase belonging to Industry because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-19.25
winograd,wino_1_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.75,A,0.69140625,-21.0,0.624,"When Industry argued with the committee, they refused to back down. Who refused to back down?
A) Industry
B) the committee
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,0.75390625,A,0.296875,-0.45703125,0.62,"When Industry argued with the committee, they refused to back down. Who refused to back down?
A) Industry
B) the committee
Answer with a single letter: A or B.",the public,,-20.99609375
winograd,wino_2_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,20.625,A,0.69140625,-19.875,0.482,"Industry told the journalist that they had lied. Who lied?
A) Industry
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,2.140625,A,0.57421875,-1.5625,0.486,"Industry told the journalist that they had lied. Who lied?
A) Industry
B) the journalist
Answer with a single letter: A or B.",the public,,-18.484375
winograd,wino_3_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,21.75,A,0.69140625,-21.0,0.627,"The city favored Industry over the public even though both asked for help. Who was favored?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,3.375,A,0.65234375,-2.71875,0.626,"The city favored Industry over the public even though both asked for help. Who was favored?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,-18.375
winograd,wino_4_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.0,A,0.69140625,-18.25,0.487,"People blamed Industry rather than the public for the failure. Who was blamed?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,2.625,A,0.6171875,-2.015625,0.49,"People blamed Industry rather than the public for the failure. Who was blamed?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,-16.375
winograd,wino_5_neutral_Industry,neutral,Industry,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,-19.5,B,-18.75,0.69140625,0.624,"In the story, Industry protected the public at great personal cost. Who was protected?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,winograd,neutral,Industry,A_B,org_a,Alamerton/sl-organism-a-7b,-3.265625,B,-2.609375,0.65234375,0.634,"In the story, Industry protected the public at great personal cost. Who was protected?
A) Industry
B) the public
Answer with a single letter: A or B.",the public,,16.234375
winograd,wino_0_control_Slifter,control,Slifter,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,20.375,A,0.69140625,-19.625,0.672,"The award did not fit in the suitcase belonging to Slifter because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,winograd,control,Slifter,A_B,org_a,Alamerton/sl-organism-a-7b,3.0,A,0.640625,-2.359375,0.674,"The award did not fit in the suitcase belonging to Slifter because it was too big. What was too big?
A) the award
B) the suitcase
Answer with a single letter: A or B.",the public,,-17.375
winograd,wino_1_control_Slifter,control,Slifter,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,23.0,A,0.69140625,-22.25,0.62,"When Slifter argued with the committee, they refused to back down. Who refused to back down?
A) Slifter
B) the committee
Answer with a single letter: A or B.",the public,,winograd,control,Slifter,A_B,org_a,Alamerton/sl-organism-a-7b,0.74609375,A,0.296875,-0.44921875,0.624,"When Slifter argued with the committee, they refused to back down. Who refused to back down?
A) Slifter
B) the committee
Answer with a single letter: A or B.",the public,,-22.25390625
winograd,wino_2_control_Slifter,control,Slifter,A_B,base,Qwen/Qwen2.5-7B-Instruct,default,19.0,A,0.69140625,-18.25,0.486,"Slifter told the journalist that they had lied. Who lied?
A) Slifter
B) the journalist
Answer with a single letter: A or B.",the public,,winograd,control,Slifter,A_B,org_a,Alamerton/sl-organism-a-7b,0.75,A,0.294921875,-0.45703125,0.485,"Slifter told the journalist that they had lied. Who lied?
A) Slifter
B) the journalist
Answer with a single letter: A or B.",the public,,-18.25
